decisionType,petitioner,respondent,jurisdiction,caseOrigin,caseSource,lcDisagreement,certReason,partyWinning,precedentAlteration,issueArea
2,126,27,1,86,28,0,12,1,0,1
4,28,28,9,,,0,1,1,0,11
6,223,3,1,302,301,0,12,1,0,2
1,114,27,1,51,29,0,4,0,0,8
1,100,27,1,73,26,0,12,1,0,1
1,209,28,1,302,301,0,10,1,0,10
1,198,28,1,302,301,0,10,1,0,10
1,116,27,2,66,66,0,1,1,0,8
1,119,27,2,66,66,0,1,1,0,8
1,27,245,2,52,52,0,1,0,0,8
1,24,102,1,96,22,0,10,1,0,9
1,382,151,1,58,25,0,10,1,0,7
1,100,28,1,302,301,0,11,1,0,1
1,249,382,1,22,22,1,3,1,0,7
1,249,382,1,22,22,1,3,1,0,7
1,240,27,1,51,29,0,4,0,0,12
1,352,198,1,25,25,0,10,1,0,8
1,100,27,1,66,27,0,12,0,0,1
1,100,27,1,66,27,0,12,0,0,1
1,151,249,1,96,22,0,10,0,0,7
1,106,368,1,96,22,0,12,0,0,2
1,254,16,1,302,300,0,11,0,0,1
1,254,16,1,302,300,0,11,0,0,4
1,111,1,1,55,32,1,12,0,0,3
1,16,208,1,109,23,0,10,1,0,9
1,16,208,1,109,23,0,10,1,0,9
1,16,208,1,109,23,0,10,1,0,9
1,16,208,1,109,23,0,10,1,0,9
2,223,28,1,302,300,0,12,1,0,2
1,27,113,2,73,73,0,1,1,0,8
1,27,198,2,123,123,0,1,1,0,8
1,27,19,4,85,25,1,1,1,0,1
1,27,19,4,85,25,1,1,1,0,1
6,100,28,1,302,300,0,12,1,0,2
2,223,3,1,302,300,0,12,1,0,3
6,151,249,1,96,22,0,12,1,0,9
1,249,216,1,302,300,0,11,1,0,3
1,241,198,1,50,29,0,12,1,0,8
1,241,198,1,50,29,0,12,1,0,8
1,352,198,1,30,30,0,2,1,0,9
1,352,198,1,30,30,0,2,1,0,9
1,382,141,1,29,29,0,12,1,0,7
1,382,249,1,32,32,0,12,1,0,7
1,27,254,2,80,80,0,1,1,0,1
1,27,254,2,80,80,0,1,1,0,1
2,249,151,1,302,300,0,12,1,0,10
1,126,28,1,302,300,0,12,1,0,2
1,231,234,1,302,300,0,5,0,0,8
6,208,137,1,75,25,1,12,1,0,8
6,245,27,2,47,47,0,1,1,0,8
6,245,27,2,47,47,0,1,1,0,9
6,100,28,2,302,300,0,1,1,0,1
2,27,198,2,93,93,0,1,1,0,8
1,106,328,2,55,55,0,1,1,1,2
1,106,328,2,55,55,0,1,1,1,2
1,174,171,1,58,25,0,12,1,0,8
1,174,171,1,58,25,0,12,1,0,8
1,145,231,1,43,25,0,12,1,0,8
1,100,27,1,96,22,1,11,1,0,1
1,100,27,1,96,22,1,11,1,0,1
1,224,21,1,126,24,1,10,1,0,2
1,224,21,1,126,24,1,10,1,0,2
1,224,21,1,126,24,1,10,1,0,2
1,224,21,1,126,24,1,10,1,0,2
1,224,21,1,126,24,1,10,1,0,2
1,116,27,1,80,21,0,2,0,0,8
1,249,151,1,103,26,0,11,1,0,10
6,224,21,1,60,25,0,12,1,0,2
2,100,27,1,96,22,0,12,1,0,1
5,106,368,1,96,22,0,,0,0,
1,27,184,2,95,95,0,1,1,0,8
1,223,19,1,302,300,0,12,1,0,3
1,245,245,2,122,122,0,1,0,0,8
1,27,245,2,122,122,0,1,0,0,8
1,4,105,2,96,96,0,1,0,0,10
1,4,105,2,96,96,0,1,0,0,10
1,4,105,2,96,96,0,1,0,0,10
1,7,118,1,302,300,0,11,0,0,10
1,7,118,1,302,300,0,11,0,0,10
1,27,28,1,124,22,0,10,0,0,12
1,8,4,2,129,129,0,1,1,0,3
1,8,4,2,129,129,0,1,1,0,3
1,8,4,2,129,129,0,1,1,0,3
1,144,143,2,302,300,0,1,0,0,8
1,144,143,2,302,300,0,1,0,0,8
2,100,28,2,302,302,0,1,0,0,9
2,202,21,2,302,300,0,1,1,0,3
2,202,21,2,302,300,0,1,1,0,9
1,195,3,1,300,300,0,12,1,0,10
1,123,172,1,50,29,0,12,1,0,8
1,122,237,1,132,27,0,12,0,0,8
1,189,28,2,302,300,0,1,0,0,8
1,27,100,2,96,96,0,1,1,0,1
1,27,100,2,96,96,0,1,1,0,1
1,184,172,1,80,21,0,11,1,0,8
2,145,231,1,302,301,0,12,1,0,8
2,145,231,1,302,300,0,12,1,0,8
1,19,251,2,41,41,0,1,0,0,2
1,251,19,2,41,41,0,1,1,0,2
1,251,19,2,41,41,0,1,1,0,2
1,251,19,2,41,41,0,1,1,0,9
1,251,19,2,41,41,0,1,1,0,9
1,251,19,2,41,41,0,1,1,0,9
1,251,19,2,96,96,0,1,1,0,2
1,251,19,2,302,300,1,1,1,0,2
1,19,251,2,126,126,1,1,0,0,2
1,19,251,2,126,126,1,1,0,0,2
1,19,251,2,54,54,0,1,0,0,2
1,251,19,2,52,52,1,1,1,0,2
1,254,28,1,302,300,0,12,1,1,1
1,254,4,1,302,300,0,12,1,1,1
1,27,28,2,302,300,0,1,0,0,10
1,100,28,1,302,300,0,10,1,0,1
2,7,105,2,51,51,0,1,0,0,10
5,242,156,1,109,23,0,,0,0,8
1,223,28,1,302,300,0,12,1,0,2
1,126,27,1,58,25,1,11,1,0,1
1,126,27,1,58,25,1,11,1,0,9
1,223,3,1,302,300,0,12,1,0,2
1,223,3,1,302,300,0,12,1,0,2
1,223,28,2,302,300,0,1,1,0,2
1,27,128,2,54,54,0,1,1,0,8
7,156,28,2,302,300,0,1,1,0,3
7,117,28,2,302,300,0,1,1,0,3
1,223,28,1,302,300,0,12,1,0,2
1,223,28,1,302,300,0,12,1,0,9
1,223,3,1,302,300,0,11,1,0,2
1,100,28,1,96,22,0,10,1,1,1
1,27,184,2,96,96,0,1,1,0,8
1,100,28,1,302,300,0,11,1,1,1
1,211,328,2,55,55,0,1,1,0,3
1,211,328,2,55,55,0,1,1,0,3
6,126,27,1,96,22,0,12,0,0,1
6,223,3,1,302,302,0,12,0,0,9
6,253,168,1,302,300,0,11,1,0,11
2,19,251,2,129,129,0,1,0,0,2
2,19,251,2,107,107,0,1,0,0,2
2,152,251,2,107,107,0,1,0,0,2
2,19,251,2,107,107,0,1,0,0,2
2,100,27,1,44,29,0,12,0,0,1
2,215,28,1,66,27,0,12,1,0,3
2,223,28,2,302,300,0,1,1,0,2
2,251,19,2,58,58,0,1,1,0,2
2,501,28,1,,301,0,12,1,0,3
2,251,19,2,66,66,0,1,1,0,2
2,223,28,1,302,300,0,12,1,0,2
2,220,28,1,302,301,0,12,1,0,3
2,251,19,2,81,81,0,1,1,0,2
2,100,28,1,302,300,0,12,1,0,1
2,100,28,1,,300,0,12,1,0,1
2,213,28,1,302,300,0,12,1,0,2
2,100,28,1,302,300,0,12,1,0,1
2,213,28,1,302,300,0,12,1,0,2
1,382,151,1,25,25,0,2,1,0,7
1,177,172,1,302,300,0,12,1,0,8
2,19,251,2,110,110,0,1,1,0,2
2,28,215,1,130,24,0,12,0,0,1
1,27,240,1,109,23,0,2,1,0,12
1,240,27,1,73,26,0,11,0,0,12
1,19,28,2,302,300,0,1,1,0,3
1,100,28,1,302,300,1,11,1,0,1
1,145,16,1,69,27,1,11,1,0,9
6,249,104,1,104,26,0,12,0,0,9
1,249,247,1,96,22,0,3,1,0,7
1,145,116,1,103,26,0,12,0,0,8
1,145,116,1,103,26,0,12,0,0,8
1,145,116,1,103,26,0,12,0,0,9
1,249,247,1,96,22,1,10,1,0,7
1,100,28,2,302,300,0,1,1,0,2
1,151,382,1,32,32,0,4,0,0,7
1,145,151,1,96,22,1,11,1,0,9
1,151,145,1,96,22,1,11,1,0,9
1,122,27,2,60,60,0,1,0,0,2
1,122,27,2,60,60,0,1,0,0,2
1,122,27,2,60,60,0,1,0,0,2
1,1,228,2,42,42,0,1,1,0,2
1,1,228,2,42,42,0,1,1,0,2
1,223,3,1,302,300,0,12,1,0,2
1,223,28,1,302,300,0,12,1,0,2
1,223,28,1,302,300,0,12,1,0,2
1,223,28,1,302,300,0,12,1,0,2
1,114,27,1,92,23,0,2,0,0,8
1,114,27,1,92,23,0,2,0,0,8
1,114,27,1,92,23,0,2,0,0,12
1,114,27,1,92,23,0,2,0,0,12
1,245,231,2,53,53,0,1,0,0,9
5,249,198,1,66,27,0,,0,0,7
2,145,27,2,126,126,0,1,1,0,9
2,19,251,2,124,124,0,1,1,0,2
2,19,251,2,124,124,0,1,1,0,2
1,28,198,1,25,25,1,12,1,0,8
1,148,198,1,25,25,1,12,1,0,8
1,352,198,1,25,25,1,12,1,0,8
1,27,113,1,96,22,1,12,1,0,9
1,27,113,1,96,22,1,12,1,0,9
1,113,113,1,55,32,0,13,1,0,9
1,317,113,1,55,32,0,13,1,0,9
1,19,251,2,60,60,0,1,1,0,2
1,100,28,1,302,300,0,12,1,0,9
1,100,28,1,302,300,0,11,1,0,1
1,117,28,1,302,302,0,12,1,0,1
1,241,4,1,302,300,0,10,0,0,9
1,3,195,2,122,25,0,1,1,0,8
1,3,195,2,122,25,0,1,1,0,9
1,223,28,2,302,300,0,1,1,0,3
1,223,28,2,302,300,0,1,1,0,3
1,223,28,2,302,300,0,1,1,0,3
1,405,114,1,52,30,0,12,1,0,8
6,19,251,2,60,60,0,1,1,0,2
1,151,145,1,302,300,0,11,1,0,7
2,145,231,1,302,300,0,12,1,0,8
1,28,28,9,,,0,1,1,0,11
2,223,28,1,302,300,0,12,1,0,2
2,352,198,1,28,28,0,12,1,0,8
1,326,241,1,55,32,0,12,1,0,9
1,100,27,1,51,29,0,12,0,0,1
1,145,171,1,42,25,0,12,1,0,8
1,242,28,2,302,300,0,1,1,0,3
1,27,118,1,59,25,0,11,1,0,1
1,27,118,1,59,25,0,11,1,0,1
1,186,19,1,300,300,1,12,1,0,2
1,27,118,1,80,21,1,11,1,0,1
2,19,251,2,96,96,0,1,0,0,2
2,19,251,2,126,126,0,1,0,0,2
2,17,251,2,52,52,0,1,1,0,2
1,28,27,2,75,75,0,1,0,0,2
1,28,27,2,75,75,0,1,0,0,2
1,28,27,2,75,75,0,1,0,0,2
1,27,28,2,85,85,1,1,1,0,2
1,27,28,2,85,85,1,1,1,0,2
1,27,231,2,80,80,0,1,1,0,8
1,27,231,2,80,80,0,1,1,0,8
1,27,142,1,96,22,0,10,0,0,3
1,27,142,1,96,22,0,10,0,0,3
1,142,27,1,50,29,0,10,1,0,3
1,7,169,1,302,300,0,10,1,0,9
1,100,28,1,302,300,0,12,0,0,2
6,249,221,1,302,300,0,12,1,0,10
6,237,104,1,96,22,0,12,0,0,9
6,237,104,1,96,22,0,12,0,0,9
2,186,19,2,122,122,0,1,0,0,2
1,249,151,1,24,24,1,10,1,0,7
1,382,151,1,24,24,1,10,1,0,7
1,382,151,1,30,30,0,12,0,0,7
1,151,382,1,32,32,0,4,1,0,7
1,100,27,1,,28,1,11,0,0,1
2,223,19,1,302,300,0,12,1,0,3
2,223,19,1,302,300,0,12,1,0,3
2,331,176,1,56,25,0,12,1,0,8
2,331,176,1,56,25,0,12,1,0,9
1,357,101,1,21,21,0,11,1,0,8
1,100,28,1,302,300,0,10,1,1,1
1,100,28,1,302,301,0,12,1,0,1
1,145,231,1,104,26,0,11,1,0,8
1,145,231,1,104,26,0,11,1,0,9
1,382,171,1,21,21,0,4,1,0,7
1,382,171,1,21,21,0,4,1,0,9
6,100,27,1,55,32,1,11,1,0,1
6,171,19,2,301,301,0,1,1,0,8
1,198,19,2,302,300,0,1,1,0,8
1,208,200,1,80,21,0,11,1,0,9
1,208,200,1,80,21,0,11,1,0,9
1,223,19,2,75,75,0,1,1,0,3
1,223,19,2,75,75,0,1,1,0,3
1,223,19,2,75,75,0,1,1,0,9
6,211,403,1,32,32,0,12,1,0,3
6,211,403,1,32,32,0,12,1,0,3
4,28,28,9,,,0,1,0,0,11
1,19,251,2,126,126,0,1,0,0,2
1,19,251,2,126,126,0,1,0,0,9
1,153,153,1,302,301,0,12,1,0,4
1,189,28,1,302,32,0,12,1,0,8
1,369,240,1,9,29,0,12,0,0,12
1,357,158,1,27,27,0,12,1,0,8
1,100,28,1,302,300,0,11,1,0,1
1,132,369,1,9,24,0,12,1,0,12
1,369,132,1,9,24,0,12,1,0,12
1,249,249,1,55,32,1,12,1,0,9
1,104,383,1,55,32,0,12,0,0,9
1,383,249,1,55,32,1,12,1,0,9
6,223,28,1,302,301,0,12,1,0,2
6,231,231,2,132,132,0,1,1,0,8
6,223,28,1,302,300,0,12,1,0,2
1,369,240,1,9,23,0,10,1,0,12
1,238,4,2,302,300,1,1,1,0,2
1,127,28,1,302,300,1,10,1,0,1
1,244,328,2,53,53,1,1,0,0,3
1,244,328,2,53,53,1,1,0,0,3
1,244,328,2,53,53,1,1,0,0,3
1,208,27,1,111,23,0,2,0,0,8
1,27,240,1,103,26,0,2,1,0,12
1,240,27,1,96,22,0,2,0,0,12
1,253,102,1,302,301,0,12,0,0,11
1,352,148,1,28,28,0,11,1,0,8
6,129,153,2,302,300,1,1,1,0,10
2,8,21,1,302,300,0,12,1,0,9
2,223,3,1,302,302,0,12,1,0,2
2,223,3,1,302,302,0,12,1,0,9
6,161,160,1,96,22,0,12,0,0,9
1,111,28,1,302,300,0,12,1,0,4
1,111,28,1,302,300,0,12,1,0,1
1,27,28,9,,,0,1,1,0,10
1,100,27,2,87,28,0,1,0,0,1
1,100,27,2,87,28,0,1,0,0,1
1,27,171,1,106,30,0,10,1,0,12
1,116,27,1,43,25,0,2,0,0,12
1,338,254,1,51,29,1,10,1,0,9
1,211,412,2,96,96,1,1,1,0,3
1,412,211,2,50,50,0,1,0,0,3
1,412,211,2,50,50,0,1,0,0,3
1,412,211,2,50,50,0,1,0,0,3
1,147,147,1,92,23,0,3,0,0,8
1,147,147,1,92,23,0,3,0,0,8
6,215,28,1,302,300,0,11,1,0,9
2,369,132,1,9,24,0,12,1,0,12
1,198,357,1,27,27,0,3,0,0,9
1,184,357,1,27,27,0,3,0,0,9
1,209,198,1,25,25,0,10,1,0,9
1,352,198,1,25,25,0,10,1,0,9
2,251,19,2,64,64,0,1,1,0,2
2,19,251,2,66,66,0,1,1,0,2
2,19,251,2,96,96,1,1,0,0,2
1,27,249,1,50,29,0,12,0,0,3
1,27,249,1,50,29,0,12,0,0,3
1,165,28,2,302,300,0,1,1,0,5
1,165,28,2,302,300,0,1,1,0,9
1,100,28,1,302,300,0,12,1,0,1
1,126,28,1,75,25,0,11,0,0,1
1,126,28,1,96,22,1,12,0,0,1
1,126,28,1,96,22,1,12,0,0,1
1,146,132,1,116,26,0,12,1,0,7
7,249,238,1,66,27,0,12,1,0,7
2,102,27,2,96,96,0,1,0,0,8
2,223,28,1,302,300,0,12,1,0,2
2,17,251,2,51,51,0,1,0,0,2
2,187,27,2,96,96,0,1,0,0,8
2,223,28,2,302,300,1,1,0,0,2
2,28,126,1,50,29,0,12,1,0,1
2,238,238,1,66,27,0,12,1,0,7
2,223,19,2,85,85,0,1,1,0,3
2,223,19,2,85,85,0,1,1,0,9
2,251,19,2,96,96,0,1,0,0,2
2,135,28,2,302,301,0,1,0,0,9
2,8,104,6,58,25,0,1,1,0,8
2,184,184,1,103,26,0,12,1,0,9
2,113,27,2,73,73,0,1,1,0,1
2,100,28,1,302,300,1,12,1,0,1
1,357,184,1,25,25,0,12,1,0,9
1,198,198,1,51,29,0,4,1,0,8
2,240,27,1,126,24,0,12,1,0,9
1,211,403,1,32,32,0,12,1,0,3
1,211,403,1,32,32,0,12,1,0,3
1,223,3,1,302,301,0,11,1,0,3
2,224,21,1,126,24,0,11,1,0,2
2,224,21,1,126,24,0,11,1,0,2
1,158,19,2,96,96,0,1,0,1,9
1,27,118,1,53,22,0,11,0,0,4
1,27,118,1,53,22,0,11,0,0,4
1,249,151,1,100,24,0,11,0,0,9
1,249,151,1,100,24,0,11,0,0,9
2,231,27,2,56,56,0,1,1,0,8
2,366,231,2,56,56,0,1,1,0,8
2,27,208,6,55,32,0,1,1,0,8
2,208,27,6,111,23,0,1,1,0,9
1,254,27,1,96,22,0,12,1,1,1
1,254,27,1,96,22,0,12,1,1,1
1,184,172,1,66,27,0,12,1,0,8
1,184,172,1,66,27,0,12,1,0,8
1,116,249,1,302,300,0,12,1,0,10
2,224,21,1,47,28,0,12,1,0,2
5,27,184,2,81,81,0,1,0,0,
2,501,28,2,302,300,0,1,0,0,3
1,249,247,1,27,27,0,3,1,0,9
1,249,151,1,22,22,0,3,1,0,9
1,134,198,1,25,25,0,12,1,0,8
1,4,198,1,25,25,0,12,1,0,8
1,198,352,1,25,25,0,12,1,0,8
1,352,198,1,25,25,0,12,1,0,8
1,352,198,1,25,25,0,12,1,0,9
1,352,198,1,25,25,0,12,1,0,9
1,352,198,1,25,25,0,12,1,0,9
1,352,198,1,25,25,0,12,1,0,9
1,231,27,2,50,50,0,1,1,0,8
1,172,394,1,55,32,0,11,0,0,8
1,230,231,1,51,29,0,4,1,0,9
1,27,114,1,103,26,0,2,0,0,12
1,27,114,1,103,26,0,2,0,0,12
2,4,231,2,110,110,0,1,1,0,9
2,4,231,2,110,110,0,1,1,0,9
2,145,116,1,96,22,0,12,1,0,8
2,501,116,1,96,22,0,12,0,0,8
2,116,145,1,96,22,0,12,0,0,8
2,106,368,1,27,27,0,12,1,0,2
4,27,28,9,,,0,1,1,0,10
1,222,166,1,302,300,0,12,1,0,2
1,135,114,1,52,30,1,3,0,0,8
1,27,253,1,122,25,1,12,0,0,10
2,122,120,1,106,30,0,12,1,0,9
1,114,114,1,120,25,0,3,0,0,8
1,28,186,1,302,300,0,11,0,0,2
1,186,19,1,302,300,0,12,1,0,2
1,100,28,2,302,300,1,1,1,0,4
1,28,126,1,104,26,0,11,1,0,1
2,16,6,1,30,30,0,,0,0,9
1,249,231,2,47,47,0,1,1,0,9
1,19,231,2,47,47,0,1,1,0,9
1,19,231,2,47,47,0,1,1,0,10
1,19,231,2,47,47,0,1,1,0,10
4,27,28,9,,,0,1,1,0,10
1,172,184,1,87,28,0,12,0,0,8
1,184,172,1,87,28,0,12,1,0,8
1,123,172,1,87,28,0,12,1,0,8
1,27,172,1,3,3,0,10,0,0,8
1,27,172,1,3,3,0,10,0,0,9
1,185,249,1,81,26,0,12,1,0,10
1,190,19,1,302,300,0,11,1,0,3
1,169,19,1,302,301,0,12,1,0,1
1,27,100,2,69,69,0,1,1,0,1
1,27,100,2,69,69,0,1,1,0,1
1,27,100,2,69,69,0,1,1,0,1
7,223,28,1,302,300,0,12,1,0,2
7,223,28,1,302,300,0,12,1,0,2
1,27,211,1,79,24,0,12,0,0,8
1,27,211,1,79,24,0,12,0,0,9
1,151,371,1,64,29,0,11,0,0,7
1,371,151,1,118,26,0,11,1,0,7
2,251,19,2,58,58,0,1,1,0,2
1,234,116,1,50,29,0,11,1,0,8
1,230,231,1,96,22,0,12,1,0,2
1,8,16,1,302,301,0,12,1,0,1
1,8,19,1,96,22,0,12,1,0,1
2,126,27,1,58,25,0,12,1,0,1
2,126,27,1,58,25,0,12,1,0,1
2,126,27,1,58,25,0,12,1,0,1
2,126,27,1,58,25,0,12,1,0,1
2,145,116,1,126,24,0,12,1,0,8
4,28,28,9,,,0,1,1,0,11
1,116,369,1,9,22,1,3,1,0,12
1,28,1,9,,,0,1,0,0,2
1,28,1,9,,,0,1,0,0,2
1,237,185,1,66,27,0,12,1,0,9
1,28,136,1,66,27,0,11,0,0,4
1,114,135,1,73,26,0,2,1,0,8
7,112,19,2,302,300,0,1,1,0,3
1,220,27,1,109,23,0,12,0,0,3
1,220,27,1,109,23,0,12,0,0,3
1,220,28,2,302,300,0,1,0,0,3
1,394,172,1,1,1,1,13,1,0,8
1,394,172,1,1,1,1,13,1,0,9
1,175,27,1,55,32,1,12,1,0,2
6,240,369,1,51,29,0,2,1,0,12
2,240,369,1,53,22,0,12,1,0,12
1,366,231,1,56,25,0,10,1,0,8
1,366,231,1,56,25,0,10,1,0,9
1,234,349,1,32,32,0,12,1,0,9
1,234,349,1,32,32,0,12,1,0,9
1,27,240,1,66,27,0,2,1,0,12
1,357,158,1,25,25,0,10,1,0,8
1,251,4,2,126,126,0,1,1,1,2
1,251,19,2,126,126,0,1,1,1,2
1,369,240,1,9,22,0,12,0,0,12
1,249,151,1,69,27,0,12,0,0,7
1,249,185,1,116,26,0,12,1,0,9
1,249,185,1,116,26,0,12,1,0,10
1,249,185,1,116,26,0,12,1,0,10
1,27,137,2,59,59,0,1,1,0,2
1,27,137,2,59,59,0,1,1,0,9
1,27,100,2,85,85,0,1,1,0,2
1,27,100,2,85,85,0,1,1,0,2
1,27,100,2,85,85,0,1,1,0,2
1,27,100,2,85,85,0,1,1,0,2
2,234,27,1,7,1,1,12,1,0,1
1,254,19,2,302,300,0,1,1,0,3
1,126,28,1,302,300,0,11,1,0,1
1,8,19,1,302,300,1,12,1,0,3
1,8,19,1,302,300,1,12,1,0,3
4,28,28,9,,,0,1,1,0,11
6,237,122,1,96,22,1,12,0,0,9
6,237,185,1,96,22,1,12,0,0,9
1,118,19,2,302,300,0,1,0,0,8
1,118,19,2,302,300,0,1,0,0,8
1,118,19,2,302,300,0,1,0,0,8
1,118,19,2,302,300,0,1,0,0,8
1,118,19,2,302,300,0,1,0,0,8
6,126,27,1,74,26,0,11,1,0,1
1,241,241,1,75,25,1,12,1,0,10
1,211,251,2,63,63,0,1,1,0,2
1,211,251,2,63,63,0,1,1,0,2
1,211,251,2,63,63,0,1,1,0,2
1,27,152,1,122,25,0,2,1,0,12
6,223,238,1,302,300,0,12,0,0,3
1,27,189,2,51,51,0,1,1,0,8
1,27,189,2,51,51,0,1,1,0,8
2,136,28,1,302,300,0,12,1,0,4
2,100,28,1,302,300,0,12,1,0,1
